dup_check,candidate_id,name_id,county_lvl_election_id,state_lvl_election_id,electionyear,electiondate,partycode,partyname,racecode,racename,racename_category,countycode,countyname,district_circuitnumber,group_seatnumber,precincts,cannamefirst,cannamemiddle,cannamelast,runningmate,canvotes,county_totalvotes,county_lvl_on_ballot_count,max_county_lvl_on_ballot_count,local_state_election,county_percent_canvotes,place,prev_winner4_partycode,prev_winner4_partyname,prev_winner4_canname,prev_winner4_same_party,geo_fips,avg_monthly_annual_value,q1_avg_monthly_value,q2_avg_monthly_value,q3_avg_monthly_value,q4_avg_monthly_value,population,gdp,Personal Income,Per Capita Personal Income,population2,Total Violent Crime,Violent Crime Rate Per 100k,Violent Crime Rate Change,first_primary_to,second_primary_to,General Election,is_democrat,is_republican,is_independent
1,35818,40691,35841,35839,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,MAN,Manatee,16,0,70,Vern,,Buchanan,,110507,175139,3,3,Local Election,63.1,1,REP,Republican,Vern  Buchanan,1,12081,4.54,4.53,4.4,4.8,4.43,375402,12921616,16653378,44361,362080.0,1777,490.8,-9.9,24%,***,75%,0,1,0
1,35820,27680,35817,35808,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,MRN,Marion,11,0,53,Daniel,,Webster,,48126,78150,5,5,Local Election,61.58,1,REP,Republican,Richard B. 'Rich' Nugent,1,12083,5.8,5.9,5.67,6.0,5.63,347767,9602496,12000111,34506,345749.0,1174,339.6,-15.2,24%,***,75%,0,1,0
1,35821,39565,36010,36001,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,MRN,Marion,3,0,51,Ted,,Yoho,,37315,63498,6,6,Local Election,58.77,1,REP,Republican,Ted  Yoho,1,12083,5.8,5.9,5.67,6.0,5.63,347767,9602496,12000111,34506,345749.0,1174,339.6,-15.2,24%,***,75%,0,1,0
1,35830,25700,35872,35872,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,MRT,Martin,18,0,30,Brian,,Mast,,53479,84756,3,3,Local Election,63.1,1,REP,Republican,Allen B. West,1,12085,4.82,4.83,4.7,5.1,4.63,158426,7110133,11829019,74666,150870.0,371,245.9,5.9,24%,***,75%,0,1,0
1,35834,30965,35999,35999,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,DAD,Miami-Dade,27,0,246,Ileana,,Ros-Lehtinen,,157917,287677,1,1,Local Election,54.89,1,REP,Republican,Ileana  Ros-Lehtinen,1,12086,5.25,5.23,5.27,5.53,4.97,2722574,148098873,119576094,43920,2700794.0,15635,578.9,-8.6,24%,***,75%,0,1,0
1,35836,26185,35993,35993,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,DAD,Miami-Dade,26,0,213,Carlos,,Curbelo,,125331,239476,2,2,Local Election,52.34,1,DEM,Democrat,Joe  Garcia,0,12086,5.25,5.23,5.27,5.53,4.97,2722574,148098873,119576094,43920,2700794.0,15635,578.9,-8.6,24%,***,75%,0,1,0
1,35837,34654,35991,35987,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,DAD,Miami-Dade,25,0,141,Mario,,Diaz-Balart,,102091,168043,3,3,Local Election,60.75,1,REP,Republican,Mario  Diaz-Balart,1,12086,5.25,5.23,5.27,5.53,4.97,2722574,148098873,119576094,43920,2700794.0,15635,578.9,-8.6,24%,***,75%,0,1,0
1,35840,28505,35983,35979,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,DAD,Miami-Dade,23,0,22,Debbie,Wasserman,Schultz,,14513,27687,2,2,Local Election,52.42,1,DEM,Democrat,Debbie  Wasserman Schultz,1,12086,5.25,5.23,5.27,5.53,4.97,2722574,148098873,119576094,43920,2700794.0,15635,578.9,-8.6,24%,***,75%,1,0,0
1,35845,26185,35996,35993,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,MON,Monroe,26,0,33,Carlos,,Curbelo,,23216,41066,2,2,Local Election,56.53,1,DEM,Democrat,Joe  Garcia,0,12087,3.17,3.23,3.1,3.27,3.07,76982,4507892,6023158,78241,76047.0,281,369.5,-28.8,24%,***,75%,0,1,0
1,35848,32686,36023,36019,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,NAS,Nassau,4,0,15,John,,Rutherford,,35663,45315,3,3,Local Election,78.7,1,REP,Republican,Ander  Crenshaw,1,12089,4.47,4.6,4.37,4.6,4.3,80009,2232457,4276501,53450,77841.0,171,219.7,99.4,24%,***,75%,0,1,0
1,35852,34976,35800,35796,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,OKA,Okaloosa,1,0,52,Matt,,Gaetz,,71684,98819,5,5,Local Election,72.54,1,REP,Republican,Jeff  Miller,1,12091,4.01,4.23,3.83,3.97,4.0,200260,10576420,9105734,45470,192925.0,799,414.2,4.9,24%,***,75%,0,1,0
1,35854,40343,35863,35845,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,OKE,Okeechobee,17,0,11,Tom,,Rooney,,8984,13150,9,9,Local Election,68.32,1,REP,Republican,Tom  Rooney,1,12093,5.13,5.37,5.0,5.57,4.57,40716,1150367,1186379,29138,40806.0,156,382.3,2.2,24%,***,75%,0,1,0
1,35857,40615,35806,35806,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,ORA,Orange,10,0,144,Val,,Demings,,198491,305989,1,1,Local Election,64.87,1,REP,Republican,Daniel  Webster,0,12095,4.34,4.47,4.3,4.47,4.13,1324843,87884180,53987482,40750,,,,,24%,***,75%,1,0,0
1,35859,39040,36055,36055,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,ORA,Orange,7,0,63,Stephanie,,Murphy,,78203,134976,2,2,Local Election,57.94,1,REP,Republican,John  Mica,0,12095,4.34,4.47,4.3,4.47,4.13,1324843,87884180,53987482,40750,,,,,24%,***,75%,1,0,0
1,35861,27935,36070,36070,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,ORA,Orange,9,0,34,Darren,,Soto,,50419,81491,3,3,Local Election,61.87,1,DEM,Democrat,Alan  Grayson,1,12095,4.34,4.47,4.3,4.47,4.13,1324843,87884180,53987482,40750,,,,,24%,***,75%,1,0,0
1,35863,25236,36067,36061,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,ORA,Orange,8,0,6,Bill,,Posey,,4078,6890,3,3,Local Election,59.19,1,REP,Republican,Bill  Posey,1,12095,4.34,4.47,4.3,4.47,4.13,1324843,87884180,53987482,40750,,,,,24%,***,75%,0,1,0
1,35867,27935,36072,36070,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,OSC,Osceola,9,0,81,Darren,,Soto,,85582,135177,3,3,Local Election,63.31,1,DEM,Democrat,Alan  Grayson,1,12097,4.93,5.07,4.87,5.07,4.73,337730,8620936,10564090,31280,322862.0,1478,457.8,10.1,24%,***,75%,1,0,0
1,35869,34282,35972,35972,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,PAL,Palm Beach,21,0,411,Lois,,Frankel,,210606,335861,1,1,Local Election,62.71,1,DEM,Democrat,Ted  Deutch,1,12099,4.67,4.6,4.5,5.03,4.53,1451384,73701157,101946879,70241,1391741.0,6535,469.6,4.2,24%,***,75%,1,0,0
1,35871,25700,35876,35872,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,PAL,Palm Beach,18,0,251,Brian,,Mast,,80780,152539,3,3,Local Election,52.96,1,REP,Republican,Allen B. West,1,12099,4.67,4.6,4.5,5.03,4.53,1451384,73701157,101946879,70241,1391741.0,6535,469.6,4.2,24%,***,75%,0,1,0
1,35873,22863,35970,35968,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,PAL,Palm Beach,20,0,149,Alcee,L.,Hastings,,58880,79868,2,2,Local Election,73.72,1,DEM,Democrat,Alcee L. Hastings,1,12099,4.67,4.6,4.5,5.03,4.53,1451384,73701157,101946879,70241,1391741.0,6535,469.6,4.2,24%,***,75%,1,0,0
1,35874,39553,35977,35975,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,PAL,Palm Beach,22,0,59,Ted,,Deutch,,36653,67451,2,2,Local Election,54.34,1,DEM,Democrat,Lois  Frankel,1,12099,4.67,4.6,4.5,5.03,4.53,1451384,73701157,101946879,70241,1391741.0,6535,469.6,4.2,24%,***,75%,1,0,0
1,35880,30454,35825,35823,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,PAS,Pasco,12,0,112,Gus,Michael,Bilirakis,,159472,234304,3,3,Local Election,68.06,1,REP,Republican,Gus Michael Bilirakis,1,12101,5.11,5.23,5.0,5.27,4.93,509929,11541181,19386992,38019,495868.0,1653,333.4,24.8,24%,***,75%,0,1,0
1,35882,26749,35829,35829,2016.0,2016-11-08,DEM,Democrat,USR,United States Representative,United States Representative,PIN,Pinellas,13,0,239,Charlie,,Crist,,184693,355842,1,1,Local Election,51.9,1,REP,Republican,C. W. Bill Young,0,12103,4.32,4.43,4.2,4.43,4.2,960737,47730227,46794576,48707,954569.0,4071,426.5,-13.8,24%,***,75%,1,0,0
1,35884,30454,35827,35823,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,PIN,Pinellas,12,0,60,Gus,Michael,Bilirakis,,88871,128063,3,3,Local Election,69.4,1,REP,Republican,Gus Michael Bilirakis,1,12103,4.32,4.43,4.2,4.43,4.2,960737,47730227,46794576,48707,954569.0,4071,426.5,-13.8,24%,***,75%,0,1,0
1,35887,40971,36074,36070,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,POL,Polk,9,0,77,Wayne,,Liebnitzky,,63783,123093,3,3,Local Election,51.82,1,DEM,Democrat,Alan  Grayson,0,12105,5.5,5.53,5.3,5.87,5.3,666236,22577654,22207869,33333,646989.0,2199,339.9,-0.5,24%,***,75%,0,1,0
1,35890,40343,35866,35845,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,POL,Polk,17,0,25,Tom,,Rooney,,19134,32776,9,9,Local Election,58.38,1,REP,Republican,Tom  Rooney,1,12105,5.5,5.53,5.3,5.87,5.3,666236,22577654,22207869,33333,646989.0,2199,339.9,-0.5,24%,***,75%,0,1,0
1,35896,34976,35802,35796,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,SAN,Santa Rosa,1,0,41,Matt,,Gaetz,,65144,85540,5,5,Local Election,76.16,1,REP,Republican,Jeff  Miller,1,12113,4.49,4.53,4.37,4.67,4.4,169892,3942999,7096556,41771,167009.0,239,143.1,1.2,24%,***,75%,0,1,0
1,35898,40691,35843,35839,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,SAR,Sarasota,16,0,50,Vern,,Buchanan,,70132,122818,3,3,Local Election,57.1,1,REP,Republican,Vern  Buchanan,1,12115,4.52,4.57,4.4,4.7,4.4,413027,17875929,24167594,58513,395049.0,901,228.1,-12.5,24%,***,75%,0,1,0
1,35903,32657,36058,36055,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,SEM,Seminole,7,0,80,John,,Mica,,114820,218679,2,2,Local Election,52.51,1,REP,Republican,John  Mica,1,12117,4.28,4.4,4.2,4.4,4.1,455665,19201831,20186478,44301,449124.0,1695,377.4,15.5,24%,***,75%,0,1,0
1,35908,38170,36051,36047,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,STJ,St. Johns,6,0,9,Ron,,Desantis,,12506,18680,4,4,Local Election,66.95,1,REP,Republican,Ron  Desantis,1,12109,3.77,3.7,3.67,3.93,3.77,234996,7218927,14529659,61829,220257.0,460,208.8,-20.2,24%,***,75%,0,1,0
1,35912,25700,35880,35872,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,STL,St. Lucie,18,0,64,Brian,,Mast,,67229,138623,3,3,Local Election,48.5,1,DEM,Democrat,Patrick  Murphy,0,12111,5.76,5.57,5.53,6.23,5.7,305837,8538802,11446216,37426,292826.0,825,281.7,-12.4,24%,***,75%,0,1,0
1,35916,27680,35820,35808,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,SUM,Sumter,11,0,30,Daniel,,Webster,,51987,73717,5,5,Local Election,70.52,1,REP,Republican,Richard B. 'Rich' Nugent,1,12119,7.13,7.3,6.97,7.3,6.97,121995,2481619,5139109,42126,118577.0,292,246.3,45.6,24%,***,75%,0,1,0
1,35923,35769,35956,35892,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,TAY,Taylor,2,0,14,Neal,,Dunn,,6391,8996,19,19,Local Election,71.04,1,REP,Republican,Steve  Southerland,1,12123,5.38,5.63,5.27,5.43,5.17,22115,929878,610765,27618,22478.0,261,1161.1,69.6,24%,***,75%,0,1,0
1,35927,39565,36016,36001,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,UNI,Union,3,0,8,Ted,,Yoho,,4347,5609,6,6,Local Election,77.5,1,REP,Republican,Ted  Yoho,1,12125,4.31,4.47,4.33,4.43,4.0,15252,332385,302215,19815,15887.0,37,232.9,-20.8,24%,***,75%,0,1,0
1,35930,38170,36053,36047,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,VOL,Volusia,6,0,125,Ron,,Desantis,,141764,250643,4,4,Local Election,56.56,1,REP,Republican,Ron  Desantis,1,12127,5.03,5.13,4.9,5.13,4.93,528747,16814494,20701030,39151,517351.0,2213,427.8,1.4,24%,***,75%,0,1,0
1,35932,35769,35960,35892,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,WAK,Wakulla,2,0,12,Neal,,Dunn,,9942,14862,19,19,Local Election,66.9,1,REP,Republican,Steve  Southerland,1,12129,4.12,4.2,4.1,4.23,3.93,31893,625332,1068758,33511,31599.0,52,164.6,-26.4,24%,***,75%,0,1,0
1,35936,34976,35804,35796,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,WAL,Walton,1,0,24,Matt,,Gaetz,,24679,32259,5,5,Local Election,76.5,1,REP,Republican,Jeff  Miller,1,12131,4.28,4.53,4.07,4.27,4.23,65410,2545680,3600854,55051,62943.0,224,355.9,-1.9,24%,***,75%,0,1,0
1,35938,35769,35964,35892,2016.0,2016-11-08,REP,Republican,USR,United States Representative,United States Representative,WAS,Washington,2,0,16,Neal,,Dunn,,8403,10920,19,19,Local Election,76.95,1,REP,Republican,Steve  Southerland,1,12133,5.11,5.37,5.03,5.17,4.87,24471,517421,676287,27636,24888.0,44,176.8,39.9,24%,***,75%,0,1,0
1,35942,36183,36076,36076,2016.0,2016-11-08,DEM,Democrat,USS,United States Senator,United States Senator,ALA,Alachua,0,0,63,Patrick,,Murphy,,69399,127334,67,67,State Election,54.5,1,DEM,Democrat,Bill  Nelson,1,12001,4.27,4.17,4.23,4.57,4.1,264287,12837620,10732292,40608,257062.0,1457,566.8,1.1,24%,***,75%,1,0,0
1,35954,34448,36088,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,BAK,Baker,0,0,9,Marco,,Rubio,,9901,12458,67,67,State Election,79.48,1,REP,Republican,Connie  Mack,1,12003,4.87,4.93,4.8,5.1,4.63,27872,594002,825366,29613,26965.0,118,437.6,-2.4,24%,***,75%,0,1,0
1,35966,34448,36100,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,BAY,Bay,0,0,44,Marco,,Rubio,,62906,86713,67,67,State Election,72.55,1,REP,Republican,Connie  Mack,1,12005,4.75,5.07,4.53,4.7,4.7,183384,8006117,7522232,41019,176016.0,897,509.6,0.0,24%,***,75%,0,1,0
1,35978,34448,36112,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,BRA,Bradford,0,0,14,Marco,,Rubio,,8720,11867,67,67,State Election,73.48,1,REP,Republican,Connie  Mack,1,12007,4.25,4.3,4.2,4.43,4.07,26736,643228,841217,31464,27440.0,130,473.8,25.7,24%,***,75%,0,1,0
1,35990,34448,36124,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,BRE,Brevard,0,0,170,Marco,,Rubio,,181496,311397,67,67,State Election,58.28,1,DEM,Democrat,Bill  Nelson,0,12009,5.1,5.33,5.07,5.17,4.83,577338,22898921,24128953,41793,568919.0,2870,504.5,4.2,24%,***,75%,0,1,0
1,36002,36183,36136,36076,2016.0,2016-11-08,DEM,Democrat,USS,United States Senator,United States Senator,BRO,Broward,0,0,577,Patrick,,Murphy,,522932,819082,67,67,State Election,63.84,1,DEM,Democrat,Bill  Nelson,1,12011,4.48,4.5,4.43,4.67,4.33,1912977,99008785,88750176,46394,1854513.0,7550,407.1,-2.2,24%,***,75%,1,0,0
1,36014,34448,36148,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,CAL,Calhoun,0,0,11,Marco,,Rubio,,4331,6005,67,67,State Election,72.12,1,REP,Republican,Connie  Mack,1,12013,5.72,5.63,5.67,6.03,5.53,14334,260588,359192,25059,14580.0,30,205.8,50.1,24%,***,75%,0,1,0
1,36026,34448,36160,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,CHA,Charlotte,0,0,67,Marco,,Rubio,,60194,95074,67,67,State Election,63.31,1,REP,Republican,Connie  Mack,1,12015,5.29,5.4,5.17,5.5,5.1,177722,4754846,6983045,39292,170450.0,391,229.4,32.4,24%,***,75%,0,1,0
1,36038,34448,36172,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,CIT,Citrus,0,0,31,Marco,,Rubio,,48798,78262,67,67,State Election,62.35,1,REP,Republican,Connie  Mack,1,12017,6.69,6.87,6.53,6.93,6.43,142850,3701656,5122027,35856,143054.0,338,236.3,-24.9,24%,***,75%,0,1,0
1,36050,34448,36184,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,CLA,Clay,0,0,47,Marco,,Rubio,,77965,105312,67,67,State Election,74.03,1,REP,Republican,Connie  Mack,1,12019,4.49,4.6,4.4,4.67,4.3,207247,4604266,8443879,40743,205321.0,554,269.8,5.7,24%,***,75%,0,1,0
1,36062,34448,36196,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,CLL,Collier,0,0,60,Marco,,Rubio,,115719,169364,67,67,State Election,68.33,1,REP,Republican,Connie  Mack,1,12021,4.66,4.47,4.37,5.27,4.53,365345,16285871,30564234,83659,350202.0,962,274.7,7.0,24%,***,75%,0,1,0
1,36074,34448,36208,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,CLM,Columbia,0,0,22,Marco,,Rubio,,19924,28301,67,67,State Election,70.4,1,REP,Republican,Connie  Mack,1,12023,4.87,4.97,4.8,4.97,4.73,69217,2118850,2243157,32408,68566.0,373,544.0,-3.9,24%,***,75%,0,1,0
1,36086,34448,36220,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,DES,DeSoto,0,0,15,Marco,,Rubio,,6844,10639,67,67,State Election,64.33,1,REP,Republican,Connie  Mack,1,12027,5.26,4.87,4.83,5.9,5.43,36261,854310,843926,23274,35141.0,163,463.8,13.2,24%,***,75%,0,1,0
1,36098,34448,36232,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,DIX,Dixie,0,0,10,Marco,,Rubio,,5040,6979,67,67,State Election,72.22,1,REP,Republican,Connie  Mack,1,12029,5.4,5.43,5.3,5.47,5.4,16461,285273,418463,25421,16773.0,80,477.0,8.4,24%,***,75%,0,1,0
1,36110,34448,36244,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,DUV,Duval,0,0,199,Marco,,Rubio,,241000,427814,67,67,State Election,56.33,1,DEM,Democrat,Bill  Nelson,0,12031,4.88,4.97,4.8,5.1,4.67,925996,59630564,39193769,42326,923647.0,5755,623.1,-5.2,24%,***,75%,0,1,0
1,36122,34448,36256,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,ESC,Escambia,0,0,79,Marco,,Rubio,,94200,151415,67,67,State Election,62.21,1,REP,Republican,Connie  Mack,1,12033,4.91,5.03,4.83,5.03,4.73,311537,14661235,12312296,39521,309986.0,1980,638.7,-5.0,24%,***,75%,0,1,0
1,36134,34448,36268,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,FLA,Flagler,0,0,24,Marco,,Rubio,,32914,56625,67,67,State Election,58.13,1,DEM,Democrat,Bill  Nelson,0,12035,2478.17,2507.33,2413.33,2549.33,2442.67,107351,2214211,4520955,42114,103155.0,258,250.1,4.2,24%,***,75%,0,1,0
1,36146,34448,36280,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,FRA,Franklin,0,0,8,Marco,,Rubio,,3861,5908,67,67,State Election,65.35,1,DEM,Democrat,Bill  Nelson,0,12037,203.58,214.67,202.0,205.0,192.67,11830,358960,386375,32661,11916.0,28,235.0,-18.5,24%,***,75%,0,1,0
1,36158,36183,36292,36076,2016.0,2016-11-08,DEM,Democrat,USS,United States Senator,United States Senator,GAD,Gadsden,0,0,25,Patrick,,Murphy,,14573,21953,67,67,State Election,66.38,1,DEM,Democrat,Bill  Nelson,1,12039,1133.33,1153.33,1141.33,1163.67,1075.0,46051,1209626,1480992,32160,48486.0,102,210.4,-43.8,24%,***,75%,1,0,0
1,36170,34448,36304,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,GIL,Gilchrist,0,0,10,Marco,,Rubio,,6303,8324,67,67,State Election,75.72,1,REP,Republican,Connie  Mack,1,12041,4.98,5.0,4.9,5.1,4.93,17598,351561,550096,31259,16848.0,3,17.8,-94.5,24%,***,75%,0,1,0
1,36182,34448,36316,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,GLA,Glades,0,0,13,Marco,,Rubio,,2927,4295,67,67,State Election,68.15,1,REP,Republican,Connie  Mack,1,12043,6.23,5.93,5.87,7.1,6.0,13420,250193,297283,22152,13047.0,29,222.3,-16.0,24%,***,75%,0,1,0
1,36194,34448,36328,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,GUL,Gulf,0,0,9,Marco,,Rubio,,5191,7206,67,67,State Election,72.04,1,REP,Republican,Connie  Mack,1,12045,4.63,4.9,4.47,4.67,4.47,16061,397924,516475,32157,16628.0,60,360.8,-0.5,24%,***,75%,0,1,0
1,36206,34448,36340,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HAM,Hamilton,0,0,8,Marco,,Rubio,,3050,5358,67,67,State Election,56.92,1,DEM,Democrat,Bill  Nelson,0,12047,5.66,5.53,5.5,5.8,5.8,14309,412420,340993,23831,14665.0,36,245.5,-30.9,24%,***,75%,0,1,0
1,36218,34448,36352,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HAR,Hardee,0,0,12,Marco,,Rubio,,5151,7494,67,67,State Election,68.73,1,REP,Republican,Connie  Mack,1,12049,6.66,6.07,6.17,7.77,6.63,27229,1156126,732803,26913,27637.0,81,293.1,24.9,24%,***,75%,0,1,0
1,36230,34448,36364,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HEN,Hendry,0,0,6,Marco,,Rubio,,6683,10926,67,67,State Election,61.17,1,DEM,Democrat,Bill  Nelson,0,12051,8.53,7.7,7.9,10.63,7.9,40103,1213172,1192886,29746,38370.0,154,401.4,-42.4,24%,***,75%,0,1,0
1,36242,34448,36376,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HER,Hernando,0,0,37,Marco,,Rubio,,53708,92304,67,67,State Election,58.19,1,DEM,Democrat,Bill  Nelson,0,12053,6.03,6.2,5.9,6.17,5.87,182558,3815406,6371015,34899,179503.0,467,260.2,2.1,24%,***,75%,0,1,0
1,36254,34448,36388,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HIG,Highlands,0,0,25,Marco,,Rubio,,28123,44975,67,67,State Election,62.53,1,REP,Republican,Connie  Mack,1,12055,6.5,6.5,6.3,6.9,6.3,102191,2599462,3287881,32174,101531.0,327,322.1,23.6,24%,***,75%,0,1,0
1,36266,34448,36400,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HIL,Hillsborough,0,0,340,Marco,,Rubio,,283871,590553,67,67,State Election,48.07,1,DEM,Democrat,Bill  Nelson,0,12057,4.41,4.43,4.37,4.6,4.23,1380991,81160729,60234055,43617,1352797.0,4103,303.3,-3.8,24%,***,75%,0,1,0
1,36278,34448,36412,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,HOL,Holmes,0,0,0,Marco,,Rubio,,7039,8414,67,67,State Election,83.66,1,REP,Republican,Connie  Mack,1,12059,5.38,5.37,5.2,5.6,5.37,19389,342877,543843,28049,20003.0,64,320.0,12.4,24%,***,75%,0,1,0
1,36290,34448,36424,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,IND,Indian River,0,0,37,Marco,,Rubio,,48181,78988,67,67,State Election,61.0,1,REP,Republican,Connie  Mack,1,12061,5.98,5.9,5.8,6.47,5.77,151248,5456018,10561971,69832,146410.0,345,235.6,-15.3,24%,***,75%,0,1,0
1,36302,34448,36436,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,JAC,Jackson,0,0,14,Marco,,Rubio,,13820,20862,67,67,State Election,66.24,1,REP,Republican,Connie  Mack,1,12063,5.19,5.27,5.23,5.4,4.87,48337,1265621,1431107,29607,50345.0,153,303.9,-14.7,24%,***,75%,0,1,0
1,36314,34448,36448,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,JEF,Jefferson,0,0,16,Marco,,Rubio,,3751,7596,67,67,State Election,49.38,1,DEM,Democrat,Bill  Nelson,0,12065,5.23,5.37,5.23,5.3,5.03,13938,303293,539987,38742,14498.0,107,738.0,-21.4,24%,***,75%,0,1,0
1,36326,34448,36460,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,LAF,Lafayette,0,0,5,Marco,,Rubio,,2572,3361,67,67,State Election,76.52,1,REP,Republican,Connie  Mack,1,12067,4.33,4.43,4.27,4.5,4.13,8763,182916,198010,22596,8621.0,13,150.8,-31.0,24%,***,75%,0,1,0
1,36338,34448,36472,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,LAK,Lake,0,0,107,Marco,,Rubio,,100664,167960,67,67,State Election,59.93,1,REP,Republican,Connie  Mack,1,12069,4.83,4.93,4.8,4.93,4.67,334748,8350736,13184173,39385,323985.0,969,299.1,3.5,24%,***,75%,0,1,0
1,36350,34448,36484,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,LEE,Lee,0,0,127,Marco,,Rubio,,204778,321840,67,67,State Election,63.63,1,REP,Republican,Connie  Mack,1,12071,4.59,4.57,4.47,4.87,4.47,722386,27693630,34366800,47574,680539.0,2562,376.5,11.1,24%,***,75%,0,1,0
1,36362,36183,36496,36076,2016.0,2016-11-08,DEM,Democrat,USS,United States Senator,United States Senator,LEO,Leon,0,0,153,Patrick,,Murphy,,86641,151071,67,67,State Election,57.35,1,DEM,Democrat,Bill  Nelson,1,12073,4.52,4.47,4.47,4.8,4.33,286977,14577282,11844540,41273,287671.0,2112,734.2,1.3,24%,***,75%,1,0,0
1,36374,34448,36508,36076,2016.0,2016-11-08,REP,Republican,USS,United States Senator,United States Senator,LEV,Levy,0,0,13,Marco,,Rubio,,12914,19067,67,67,State Election,67.73,1,REP,Republican,Connie  Mack,1,12075,5.13,5.33,4.97,5.3,4.93,39829,1130736,1307697,32833,40553.0,420,1035.7,2691.6,24%,***,75%,0,1,0
